No,Year,Month,Day,Lat,Lon,¹A¾ä¤ë,¹A¾ä¤é,SST(boat),spe1,spe2,spe3,spe4,spe5,spe6,spe7,spe8,spe9,spe10,spe11,Tonnage A,HP A,Light A
28471,2013,9,2,26.34,122.58,70,27,26.6,120,,,100,,,,,,,,5,4,3
28472,2013,9,2,26.48,123.5,70,27,27.9,0,,,,,,,,,,,4,3,3
28473,2013,9,3,25.17,120.5,70,28,26.5,720,,,,,,,,,,,4,3,4
28474,2013,9,3,25.13,121.82,70,28,,2.4,9,,12,,,,,,,,2,1,1
28475,2013,9,3,25.51,121.86,70,28,,48,,,72,,,,,,,,3,2,1
28476,2013,9,3,25.62,121.87,70,28,31.2,,,,,,,,,,,,3,1,2
28477,2013,9,3,25.18,121.94,70,28,,,,,,,,,,,324,,2,1,1
28478,2013,9,3,26.15,122.43,70,28,25.6,120,,,20,,,,,,,,5,4,4
28479,2013,9,3,26.11,122.44,70,28,26.9,240,,,,,,,,,,,4,2,3
28480,2013,9,3,26.17,122.5,70,28,26,540,,,,,,,,,,,4,3,3
28481,2013,9,3,25.98,122.52,70,28,27,240,,,,,,,,,,,4,4,3
28482,2013,9,3,26.49,122.57,70,28,26.4,90,,,120,,,,,,,,5,4,3
28483,2013,9,3,26.3,122.6,70,28,27.9,360,,,,450,,,,,,,4,3,3
28484,2013,9,3,26.17,122.6,70,28,27.8,150,,,,,,,,,,,4,2,3
28485,2013,9,3,26.22,122.67,70,28,,60,,,,,,,,,,,4,3,3
28486,2013,9,4,25.5,120.5,70,29,26.5,480,,,,,,,,,,,4,3,4
28487,2013,9,4,25.5,121.83,70,29,30.9,,,,,,,,,,,,3,1,2
28488,2013,9,4,25.18,121.94,70,29,,,,,,,,,,,154,,2,1,1
28489,2013,9,4,26.24,122.54,70,29,26.5,360,,,80,,,,,,,,5,4,3
28490,2013,9,4,26.13,122.57,70,29,26,360,,,,,,,,,,,4,3,3
28491,2013,9,4,26.23,122.58,70,29,27.9,30,,,,,,,,,30,,4,2,3
28492,2013,9,4,26.22,122.62,70,29,27.9,420,,,,900,,,,,,,4,3,3
28493,2013,9,4,26.33,122.85,70,29,27,12,,,,,,,,,,,4,4,3
28494,2013,9,4,26.38,123,70,29,25.6,1980,,,25,50,,,,,,,5,4,4
28495,2013,9,4,26.43,123.03,70,29,,1500,,,,,,,,,,550,4,3,3
28496,2013,9,4,26.31,123.12,70,29,,1800,,,,,,,,,,,5,4,4
28497,2013,9,4,26.37,123.2,70,29,26.6,300,,,,,,,,,,,4,3,4
28498,2013,9,4,26.92,124.25,70,29,27.3,390,,,,50,,,,,,,4,2,3
28499,2013,9,5,25.5,120.5,80,1,26.5,300,,,,,,,,,,,4,3,4
28500,2013,9,5,25.18,121.94,80,1,,,,,,,,,,,225,,2,1,1
28501,2013,9,5,25.53,121.95,80,1,31.1,,,,,,,,,,,,3,1,2
28502,2013,9,5,24.89,121.97,80,1,,,,,,,,,,,420,,3,2,1
28503,2013,9,5,25.03,122.02,80,1,,,,,,,,,,,540,,2,1,1
28504,2013,9,5,25.63,122.08,80,1,,,,,,,,,,,60,,3,1,1
28505,2013,9,5,25.25,122.15,80,1,,,,,,,,,,,75,,2,,
28506,2013,9,5,25.85,122.2,80,1,27.3,66,,,,,,,,,,,3,3,4
28507,2013,9,5,26.04,122.68,80,1,26.4,180,,,,1000,,,,,,,5,4,3
28508,2013,9,5,26.07,122.8,80,1,28,120,,,100,,,,,,,,4,3,3
28509,2013,9,5,26.37,122.98,80,1,25.7,72,,,20,,,,,,,,5,4,4
28510,2013,9,5,26.4,123.05,80,1,,420,,,,,,,,,,,4,3,3
28511,2013,9,5,26.29,123.09,80,1,,540,,,,,,,,,,,5,4,4
28512,2013,9,5,26.42,123.12,80,1,,450,,,,,,,,,,,3,2,2
28513,2013,9,5,26.25,123.15,80,1,26,600,,,,,,,,,,,4,3,3
28514,2013,9,5,26.32,123.15,80,1,26.5,360,,,,,,,,,,,4,3,4
28515,2013,9,5,27.09,123.2,80,1,28,540,10,,300,,,,,,,,4,2,3
28516,2013,9,5,26.42,123.27,80,1,,1200,,,,,,,,,,,5,4,4
28517,2013,9,5,26.35,123.3,80,1,27.6,90,,,,,,,,,,,4,4,4
28518,2013,9,5,27.02,123.45,80,1,28,240,,,,,,,,,,,4,4,3
28519,2013,9,5,26.98,124.3,80,1,27.3,318,,,,,,,,,,,4,2,3
28520,2013,9,6,25.5,120.5,80,2,26.5,180,,,,,,,,,,,4,3,4
28521,2013,9,6,25.75,120.85,80,2,25.5,2280,,,50,,,,,,,,5,4,4
28522,2013,9,6,25.15,121.82,80,2,,6,18,,9,,,,,,,,2,1,1
28523,2013,9,6,25.62,121.85,80,2,24.7,30,,,,,,,,,,,3,2,2
28524,2013,9,6,24.95,121.91,80,2,,,,,,,,,,,120,,3,2,1
28525,2013,9,6,25.18,121.94,80,2,,,,,,,,,,,1800,,2,1,1
28526,2013,9,6,25.62,121.95,80,2,31,,,,,,,,,,,,3,1,2
28527,2013,9,6,25.08,122.02,80,2,,,,,,,,,,,24,,2,1,1
28528,2013,9,6,25.03333333,122.0166667,80,2,,,,,,,,,,,81,,2,1,2
28529,2013,9,6,25.63,122.08,80,2,,,,12,,,,,,,120,,3,1,1
28530,2013,9,6,25.25,122.15,80,2,,,,,,,,,,,18,,2,,
28531,2013,9,6,25.85,122.76,80,2,26.6,120,,,20,,,,,,,,5,4,3
28532,2013,9,6,26.43,123.05,80,2,,120,,,,,,,,,,,4,3,3
28533,2013,9,6,26.36,123.07,80,2,,300,,,,,,,,,,,5,4,4
28534,2013,9,6,26.43,123.1,80,2,28.3,600,,,150,,,,,,,,4,3,3
28535,2013,9,6,26.3,123.1,80,2,,300,,,,,,,,,,,3,2,2
28536,2013,9,6,26.26,123.11,80,2,26.4,420,,,,,,,,,,,4,3,4
28537,2013,9,6,27.3,123.13,80,2,28,60,,,,,,,,,,,4,4,3
28538,2013,9,6,26.27,123.15,80,2,26,60,,,,,,,,,,,4,3,3
28539,2013,9,6,27.34,123.2,80,2,28.2,210,,,50,,,,,,,,4,2,3
28540,2013,9,6,26.43,123.22,80,2,27.4,360,,,,,,,,,,,3,3,4
28541,2013,9,6,26.42,123.28,80,2,,1200,,,,,,,,,,,5,4,4
28542,2013,9,6,26.43,123.93,80,2,27.6,720,,,,,,,,,,,4,4,4
28543,2013,9,6,27.17,125.18,80,2,28.1,450,,,,700,,,,,,,4,2,3
28544,2013,9,7,25.93,120.62,80,3,30.2,,,,,,,,,,,,3,1,2
28545,2013,9,7,25.9,120.72,80,3,26.5,240,,,10,,,,,,,,5,4,3
28546,2013,9,7,25.8,120.82,80,3,25.3,120,,,,,,,,,,,5,4,4
28547,2013,9,7,26,120.83,80,3,26.5,600,,,,,,,,,,,4,3,4
28548,2013,9,7,25.62,120.88,80,3,,60,,,,,,,,,,,3,2,1
28549,2013,9,7,25.85,121.05,80,3,,0,,,,,,,,,,,4,3,3
28550,2013,9,7,25.65,121.3,80,3,24.6,90,,,50,,,,,,,,3,2,2
28551,2013,9,7,25.15,121.77,80,3,,3,6,,18,,,,,,,,2,1,1
28552,2013,9,7,25.13,121.82,80,3,,,,,,,,,150,,,,1,1,1
28553,2013,9,7,25.18,121.94,80,3,,,,,,,,,,,274,,2,1,1
28554,2013,9,7,25.03333333,122.0166667,80,3,,,,,,,,,,,132,,2,1,2
28555,2013,9,7,25.08,122.03,80,3,,,,,,,,,,,60,,2,1,1
28556,2013,9,7,25.07,122.07,80,3,,,,,,,,,,,180,,2,1,1
28557,2013,9,7,25.06666667,122.0666667,80,3,,,,,,,,,,,132,,2,1,1
28558,2013,9,7,25.25,122.15,80,3,,,,,,,,,,,59,,2,,
28559,2013,9,7,25.97,122.63,80,3,,300,,,400,,100,,,,,,3,2,2
28560,2013,9,7,25.95,122.72,80,3,28.1,300,,,,,,,,,,,4,3,3
28561,2013,9,7,25.9,122.9,80,3,26,1200,,,,,,,,,,,4,3,3
28562,2013,9,7,25.99,122.96,80,3,26.9,300,,,,,,,,,,,4,3,4
28563,2013,9,7,27.5,123.15,80,3,28,120,,,,,,,,,,,4,4,3
28564,2013,9,7,26.43,123.25,80,3,27.5,420,,,,,,,,,,,3,3,4
28565,2013,9,7,26.38,123.27,80,3,,2400,,,,,,,,,,,5,4,4
28566,2013,9,7,26.35,123.35,80,3,,180,,,,,,,,,,,5,4,4
28567,2013,9,7,26.95,123.36,80,3,28.4,180,,,,,,,,,,,4,2,3
28568,2013,9,7,26.43,123.97,80,3,27.9,120,,,,,,,,,,,4,4,4
28569,2013,9,7,27.25,125.15,80,3,28.2,240,,,,150,,,,,,,4,2,3
28570,2013,9,8,25.83,120.52,80,4,,720,,,,,,,,,,,3,2,1
28571,2013,9,8,26.08,120.62,80,4,,2400,,,,,,,,,,,4,3,3
28572,2013,9,8,25.96,120.69,80,4,25.7,360,,,30,,,,,,,,5,4,3
28573,2013,9,8,25.08,120.78,80,4,23.7,45,,,,,,,,,,,3,2,2
28574,2013,9,8,26,120.83,80,4,26.5,720,,,,,,,,,,,4,3,4
28575,2013,9,8,25.58,120.92,80,4,25.1,60,,,,,,,,,,,5,4,4
28576,2013,9,8,25.35,120.92,80,4,30,,,,,,,,,,,,3,1,2
28577,2013,9,8,25.15,121.82,80,4,,4.8,15,,12,,,,,,,,2,1,1
28578,2013,9,8,25.13,121.82,80,4,,,,,,,,,50,,,,1,1,1
28579,2013,9,8,25.18,121.94,80,4,,,,,,,,,,,154,,2,1,1
28580,2013,9,8,25.03333333,122.0166667,80,4,,,,,,,,,,,138,,2,1,2
28581,2013,9,8,25.06666667,122.0666667,80,4,,,,,,,,,,,24,,2,1,1
28582,2013,9,8,25.63,122.08,80,4,,,,,,,,,,,90,,3,1,1
28583,2013,9,8,25.2,122.08,80,4,,,,,,,,,,,840,,2,1,1
28584,2013,9,8,25.25,122.15,80,4,,,,,,,,,,,69,,2,,
28585,2013,9,8,26.07,122.48,80,4,,900,,,100,,100,,,,,,3,2,2
28586,2013,9,8,25.92,122.55,80,5,27.8,390,,,,,,,,,,,3,3,4
28587,2013,9,8,26.17,122.55,80,4,27,1200,,,,1500,,,,,,,4,2,3
28588,2013,9,8,25.93,122.73,80,4,28.3,720,,,200,,,,,,,,4,3,3
28589,2013,9,8,25.93,122.88,80,4,28,300,,,,,,,,,,,4,4,3
28590,2013,9,8,25.88,122.9,80,4,26,1200,,,,,,,,,,,4,3,3
28591,2013,9,8,25.89,122.96,80,4,26.7,480,,,,,,,,,,,4,3,4
28592,2013,9,8,26.33,123.22,80,4,27.6,1500,,,150,,,,,,,,4,4,4
28593,2013,9,8,26.38,123.25,80,4,,720,,,,,,,,,,,5,4,4
28594,2013,9,8,26.42,123.51,80,4,,300,,,,,,,,,,,5,4,4
28595,2013,9,8,26.8,124.05,80,4,27.8,272,,,,30,,,,,,,4,2,3
28596,2013,9,9,25.35,120.28,80,5,24.7,1380,,,100,,,,,,,,5,4,4
28597,2013,9,9,25.4,120.3,80,5,23.5,300,10,110,20,50,,,,,,,3,2,2
28598,2013,9,9,25.53,120.41,80,5,27.2,2880,,,,,,,,,,120,4,3,3
28599,2013,9,9,25.92,120.43,80,5,29.8,,,,,,,,,,,,3,1,2
28600,2013,9,9,26.12,120.58,80,5,,3000,,,,,,,,,,,4,3,3
28601,2013,9,9,26.03,120.65,80,5,25.7,420,,,120,,,,,,,,5,4,3
28602,2013,9,9,25.7,120.75,80,5,,1200,,,,,,,,,,,3,2,1
28603,2013,9,9,26.5,121,80,5,26.5,600,,,,,,,,,,,4,3,4
28604,2013,9,9,25.18,121.94,80,5,,,,,,,,,,,192,,2,1,1
28605,2013,9,9,24.98,122.02,80,5,,,,,,,,,,,72,,2,1,1
28606,2013,9,9,25.63,122.08,80,5,,,,,,,,,,,120,,3,1,1
28607,2013,9,9,25.25,122.15,80,5,,,,,,,,,,,75,,2,,
28608,2013,9,9,26.05,122.47,80,5,,720,,,,,450,,,,,,3,2,2
28609,2013,9,9,26.16,122.57,80,5,27.8,1200,,,,300,,,,,600,,4,2,3
28610,2013,9,9,25.9,122.72,80,5,28.6,156,,,150,,,,,,,,4,3,3
28611,2013,9,9,25.92,122.87,80,5,,1200,,,,,,,,,,,5,4,4
28612,2013,9,9,25.88,122.92,80,5,26,600,,,,1000,,,,,,,4,3,3
28613,2013,9,9,25.93,122.94,80,5,27.2,930,,,,,,,,,,,4,3,4
28614,2013,9,9,25.88,122.97,80,5,28,600,,,,,,,,,,,4,4,3
28615,2013,9,9,25.98,122.98,80,5,,360,,,,,,,,,,,5,4,4
28616,2013,9,9,26.33,123.17,80,6,28,720,,,,,,,,,,,3,3,4
28617,2013,9,9,26.28,123.2,80,5,27.8,1800,,,5000,,,,,,,,4,4,4
28618,2013,9,9,26.73,123.97,80,5,27.8,318,,,,,,,,,,,4,2,3
28619,2013,9,10,25.48,120.38,80,6,25.3,1560,,,,,,,,,,,5,4,4
28620,2013,9,10,25.43,120.38,80,6,23.8,900,,20,10,,,,,,,,3,2,2
28621,2013,9,10,25.55,120.43,80,6,27.6,360,,,,,,,,,,,4,3,3
28622,2013,9,10,25.85,120.49,80,6,,660,,,,,,,,,,,3,2,1
28623,2013,9,10,25.97,120.55,80,6,31,,,,,,,,,,,,3,1,2
28624,2013,9,10,26.15,120.58,80,6,,420,,,,,,,,,,,4,3,3
28625,2013,9,10,25.97,120.61,80,6,26.2,300,,,100,,,,,,,,5,4,3
28626,2013,9,10,26.5,121,80,6,26.5,900,,,,,,,,,,,4,3,4
28627,2013,9,10,25.13,121.82,80,6,,7.2,10.8,,6,,,,,,,,2,1,1
28628,2013,9,10,25.13,121.82,80,6,,,,,,,,,30,,,,1,1,1
28629,2013,9,10,24.85,121.87,80,6,,,,,,,,,,,2700,,2,1,1
28630,2013,9,10,25.03333333,122.0166667,80,6,,,,,,,,,,,720,,2,1,2
28631,2013,9,10,25.07,122.07,80,6,,,,,,,,,,,240,,2,1,1
28632,2013,9,10,25.25,122.15,80,6,,,,,,,,,,,96,,2,,
28633,2013,9,10,26.07,122.52,80,6,,360,,,100,,,,,,,,3,2,2
28634,2013,9,10,26.1,122.55,80,6,28.6,480,,,200,,,,,,,,4,3,3
28635,2013,9,10,26.16,122.59,80,6,28.4,1080,,,,,,,,,200,,4,2,3
28636,2013,9,10,25.88,122.92,80,6,26,180,,,,,,,,,,,4,3,3
28637,2013,9,10,25.93,122.95,80,6,27.7,600,,,,,,,,,,,4,3,4
28638,2013,9,10,25.97,122.96,80,6,,1500,,,,,,,,,,,5,4,4
28639,2013,9,10,25.92,122.97,80,6,28,600,,,,,,,,,,,4,4,3
28640,2013,9,10,26.33,123.22,80,7,27.8,300,,,,,,,,,,,3,3,4
28641,2013,9,10,26.27,123.22,80,6,28.3,300,,150,,,,,,,,,4,4,4
28642,2013,9,10,26.32,123.27,80,6,,1800,,,,,,,,,,,5,4,4
28643,2013,9,10,26.6,123.93,80,6,28.3,378,,,,,,,,,,,4,2,3
28644,2013,9,11,25.5,120.38,80,7,25.4,960,,,,50,,,,,,,5,4,4
28645,2013,9,11,25.45,120.38,80,7,24.1,330,,5,5,,,,,,,,3,2,2
28646,2013,9,11,25.58,120.43,80,7,27.1,660,,,,,,,,,,,4,3,3
28647,2013,9,11,25.9,120.43,80,7,30.2,,,,,,,,,,,,3,1,2
28648,2013,9,11,25.82,120.44,80,7,,240,,,,,,,,,,,3,2,1
28649,2013,9,11,26.01,120.59,80,7,26.1,480,,,200,,,,,,,,5,4,3
28650,2013,9,11,26.12,120.7,80,7,,1800,,,,,,,,,,,4,3,3
28651,2013,9,11,26,120.82,80,8,27.5,420,,,,,,,,,,,3,3,4
28652,2013,9,11,27,121.17,80,7,26.5,600,,,,,,,,,,,4,3,4
28653,2013,9,11,25.15,121.87,80,7,,6,,,15,,,,,,,,2,1,1
28654,2013,9,11,25.03333333,122.0166667,80,7,,,,,5,,,,,,420,,2,1,2
28655,2013,9,11,25.03,122.02,80,7,,,,,,,,,,,240,,2,1,1
28656,2013,9,11,25.07,122.07,80,7,,,,,,,,,,,156,,2,1,1
28657,2013,9,11,25.06666667,122.0666667,80,7,,,,,,,,,,,180,,2,1,1
28658,2013,9,11,25.63,122.08,80,7,,,,,,,,,,,300,,3,1,1
28659,2013,9,11,25.25,122.15,80,7,,,,,,,,,,,108,,2,,
28660,2013,9,11,26.18,122.55,80,7,,120,,,,,100,,,,,,3,2,2
28661,2013,9,11,26.15,122.59,80,7,28,60,,,,,,,,,,,4,2,3
28662,2013,9,11,26.17,122.6,80,7,28.9,420,,,,,,,,,,,4,3,3
28663,2013,9,11,25.92,122.97,80,7,28,1800,,,,,,,,,,,4,4,3
28664,2013,9,11,25.92,122.97,80,7,27.1,660,,,210,,,,,,,,4,3,4
28665,2013,9,11,25.97,122.99,80,7,,300,,,,,,,,,,,5,4,4
28666,2013,9,11,25.88,123,80,7,26,600,,,,1500,,,,,,,4,3,3
28667,2013,9,11,26.37,123.22,80,7,27.9,1200,,,,1200,,,,,,,4,4,4
28668,2013,9,11,26.3,123.3,80,7,,1800,,,,,,,,,,,5,4,4
28669,2013,9,11,26.62,123.85,80,7,28.3,150,,,,,,,,,,,4,2,3
28670,2013,9,12,25.37,120.25,80,8,25.8,840,,,,,,,,,,,5,4,4
28671,2013,9,12,25.55,120.39,80,8,27.5,1320,,,,,,,,,,100,4,3,3
28672,2013,9,12,26.04,120.62,80,8,26.1,600,,,150,,,,,,,,5,4,3
28673,2013,9,12,26,120.64,80,8,,78,,,,,,,,,,,3,2,1
28674,2013,9,12,26.12,120.7,80,8,,780,,,,,,,,,,,4,3,3
28675,2013,9,12,26.17,120.72,80,8,30.4,,,,,,,,,,,,3,1,2
28676,2013,9,12,26.38,120.75,80,9,27.8,780,,,,,,,,,,,3,3,4
28677,2013,9,12,26.27,120.78,80,8,24.4,600,,,,,,,,,,,3,2,2
28678,2013,9,12,27.5,121.33,80,8,26.5,480,,,,,,,,,,,4,3,4
28679,2013,9,12,25.13,121.82,80,8,,,,,50,,,,30,,,,1,1,1
28680,2013,9,12,25.18,121.94,80,8,,,,,,,,,,,394,,2,1,1
28681,2013,9,12,25.03,122.02,80,8,,,,,,,,,,,933,,2,1,1
28682,2013,9,12,25.07,122.07,80,8,,,,,,,,,,,600,,2,1,1
28683,2013,9,12,25.06666667,122.0666667,80,8,,,,,,,,,,,2400,,2,1,1
28684,2013,9,12,25.63,122.08,80,8,,,,,,,,,,,360,,3,1,1
28685,2013,9,12,25.25,122.15,80,8,,,,,,,,,,,96,,2,,
28686,2013,9,12,25.97,122.93,80,8,28.7,180,,,,,,,,,,,4,3,3
28687,2013,9,12,25.92,122.94,80,8,27,540,,,,,,,,,,,4,3,4
28688,2013,9,12,25.92,122.98,80,8,28,180,,,,3000,,,,,,,4,4,3
28689,2013,9,12,25.94,122.98,80,8,,210,,,,,,,,,,,5,4,4
28690,2013,9,12,26.03,123,80,8,,300,,,300,,,,,,,,3,2,2
28691,2013,9,12,25.78,123.08,80,8,26,90,,,,,,,,,,,4,3,3
28692,2013,9,12,25.86,123.09,80,8,28.9,600,10,,150,,,,,,,,4,2,3
28693,2013,9,12,26.35,123.3,80,8,28.2,18,,,300,,,,,,,,4,4,4
28694,2013,9,12,26.28,123.32,80,8,,720,,,,,,,,,,,5,4,4
28695,2013,9,12,26.65,124.05,80,8,28.5,24,,,,150,,,,,,,4,2,3
28696,2013,9,13,25.48,120.33,80,9,26,1440,,,,,,,,,,,5,4,4
28697,2013,9,13,25.55,120.37,80,9,28.3,720,,,,,,,,,,250,4,3,3
28698,2013,9,13,25.93,120.5,80,9,28.2,540,20,,300,,,,,,,,4,2,3
28699,2013,9,13,26.06,120.61,80,9,26.1,720,,,300,,,,,,,,5,4,3
28700,2013,9,13,26.07,120.7,80,9,,780,,,,,,,,,,,4,3,3
28701,2013,9,13,26.1,120.72,80,9,27,600,,,,,,,,,,,4,4,3
28702,2013,9,13,26.4,120.78,80,10,28,300,,,,,,,,,,,3,3,4
28703,2013,9,13,26.15,120.8,80,9,,300,,,,,,,,,,,3,2,2
28704,2013,9,13,26.02,120.84,80,9,26.5,180,,,,,,,,,,,4,3,4
28705,2013,9,13,26.15,120.85,80,9,24.3,275,,,4,,,,,,,,3,2,2
28706,2013,9,13,26.05,120.85,80,9,,360,,,,,,,,,,,5,4,4
28707,2013,9,13,26.2,120.87,80,9,26,240,,,,,,,,,,,4,3,3
28708,2013,9,13,26.12,120.87,80,9,30.8,,,,,,,,,,,,3,1,2
28709,2013,9,13,26.33,121,80,9,27.6,240,,,1000,,,,,,,,4,4,4
28710,2013,9,13,27.5,121.5,80,9,26.5,300,,,,,,,,,,,4,3,4
28711,2013,9,13,25.15,121.77,80,9,,3,,,18,,,,,,,,2,1,1
28712,2013,9,13,25.13,121.82,80,9,,,,,60,,,,25,,,,1,1,1
28713,2013,9,13,25.18,121.94,80,9,,,,,,,,,,,219,,2,1,1
28714,2013,9,13,25.03333333,122.0166667,80,9,,,,,,,,,,,37,,2,1,2
28715,2013,9,13,25.02,122.03,80,9,,,,,,,,,,,660,,2,1,1
28716,2013,9,13,25.63,122.08,80,9,,,,,,,,,,,180,,3,1,1
28717,2013,9,13,25.25,122.15,80,9,,,,,,,,,,,72,,2,,
28718,2013,9,13,26.45,122.73,80,9,29.5,240,,,,,,,,,,,4,3,3
28719,2013,9,13,26.32,123.25,80,9,,,,,,,,,,,,,5,4,4
28720,2013,9,14,25.52,120.3,80,10,26.4,720,,,,,,,,,,,5,4,4
28721,2013,9,14,26.05,120.32,80,10,26,900,,,,,,,,,,,4,3,3
28722,2013,9,14,26.06,120.33,80,10,25,1080,,,,,,,,,,,4,2,3
28723,2013,9,14,25.56,120.35,80,10,28.6,900,,,,,,,,,,,4,3,3
28724,2013,9,14,25.98,120.38,80,10,28,1200,,,,,,,,,,,4,4,3
28725,2013,9,14,25.52,120.51,80,10,,120,,,,,,,,,,,5,4,4
28726,2013,9,14,26.03,120.52,80,10,26.8,240,,,,,,,,,,,4,3,4
28727,2013,9,14,26.06,120.61,80,10,26.3,480,,,200,,,,,,,,5,4,3
28728,2013,9,14,25.9,120.62,80,10,31.3,100,,,,,,,,,,,3,1,2
28729,2013,9,14,26.08,120.68,80,10,,180,,,,,,,,,,,4,3,3
28730,2013,9,14,26.45,120.85,80,10,28.1,420,,,,,,,,,,,4,4,4
28731,2013,9,14,26.3,120.97,80,10,25.1,780,1,5,50,,,,,,,,3,2,2
28732,2013,9,14,26.92,120.97,80,10,,90,,,,,,,,,,,3,2,2
28733,2013,9,14,28,121.67,80,10,26.5,240,,,,,,,,,,,4,3,4
28734,2013,9,14,25.58,121.77,80,11,27.5,,,,,,,,,,,,3,3,4
28735,2013,9,14,25.15,121.77,80,10,,4.8,,,21,,,,,,,,2,1,1
28736,2013,9,14,25.18,121.94,80,10,,,,,,,,,,,349,,2,1,1
28737,2013,9,14,25.03333333,122.0166667,80,10,,,,,,,,,,,192,,2,1,2
28738,2013,9,14,25.02,122.03,80,10,,,,,,,,,,,90,,2,1,1
28739,2013,9,14,25.63,122.08,80,10,,,,,,,,,,,300,,3,1,1
28740,2013,9,14,25.63,122.08,80,10,,,,,,,,,,,300,,3,1,1
28741,2013,9,14,25.25,122.15,80,10,,,,,,,,,,,90,,2,,
28742,2013,9,14,25.88,122.5,80,10,,,,,,,,,,,,,5,4,4
28743,2013,9,14,26.35,122.55,80,10,29.5,360,,,,,,,,,,,4,3,3
28744,2013,9,15,25.51,120.41,80,11,26.8,90,,,,,,,,,,,4,3,4
28745,2013,9,15,25.55,120.52,80,11,26,120,,,,,,,,,,,4,3,3
28746,2013,9,15,26.15,120.76,80,11,28,600,,,100,,,,,,,,4,2,3
28747,2013,9,15,25.96,120.89,80,11,28.3,396,,,,,,,,,,,4,3,3
28748,2013,9,15,26.13,120.89,80,11,26.4,180,,,100,,,,,,,,5,4,3
28749,2013,9,15,26.07,120.98,80,11,25.9,780,,,50,30,,,,,,,5,4,4
28750,2013,9,15,25.38,121.27,80,11,,0,,,,,,,,,,,4,3,3
28751,2013,9,15,25.13,121.82,80,11,,,,,30,,,,40,,,,1,1,1
28752,2013,9,15,25.13,121.83,80,11,,3.6,,,15,,,,,,,,2,1,1
28753,2013,9,15,28.5,121.92,80,11,26.5,180,,,,,,,,,,,4,3,4
28754,2013,9,15,25.18,121.94,80,11,,,,,,,,,,,292,,2,1,1
28755,2013,9,15,25.63,122.08,80,11,,,,,,,,,,,180,,3,1,1
28756,2013,9,15,25.25,122.15,80,11,,,,,,,,,,,43,,2,,
28757,2013,9,15,26.3,122.52,80,11,28.7,180,,,,,,,,,,,4,3,3
28758,2013,9,16,25.39,120.81,80,12,26.7,42,,,,,,,,,,,4,3,4
28759,2013,9,16,25.13,121.82,80,12,,60,,,,,,,40,,,,1,1,1
28760,2013,9,16,25.18,121.94,80,12,,,,,,,,,,,163,,2,1,1
28761,2013,9,17,25.15,121.78,80,13,,1.8,12,,9,,,,,,,,2,1,1
28762,2013,9,17,25.13,121.82,80,13,,,,,50,,,,40,,,,1,1,1
28763,2013,9,17,25.18,121.94,80,13,,,,,,,,,,,159,,2,1,1
28764,2013,9,18,25.13,121.82,80,14,,20,,,,,,,30,,,,1,1,1
28765,2013,9,18,25.18,121.94,80,14,,,,,,,,,,,384,,2,1,1
28766,2013,9,18,25.07,122.07,80,14,,,,,,,,,,,390,,2,1,1
28767,2013,9,18,25.63,122.08,80,14,,,,,,,,,,,600,,3,1,1
28768,2013,9,19,25.18,121.94,80,15,,,,,,,,,,,409,,2,1,1
28769,2013,9,20,25.18,121.94,80,16,,,,,,,,,,,636,,2,1,1
28770,2013,9,21,25.18,121.94,80,17,,,,,,,,,,,274,,2,1,1
28771,2013,9,23,25.13,121.82,80,19,,,,,60,,,,,,,,1,1,1
28772,2013,9,23,25.53,121.87,80,19,22.8,9,,,20,,,,,,,,3,2,2
28773,2013,9,24,25.52,121.5,80,20,24.1,0,,,,,,,,,,,3,2,2
28774,2013,9,24,25.15,121.78,80,20,,3,9,,9,,,,,,,,2,1,1
28775,2013,9,24,25.57,121.85,80,20,,420,,,,,,,,,,,3,2,1
28776,2013,9,24,24.85,121.88,80,20,,,,,,,,,,,2370,,2,1,1
28777,2013,9,24,25.25,122.15,80,20,,,,,,,,,,,66,,2,,
28778,2013,9,25,25.13,121.82,80,21,,,,,60,,,,60,,,,1,1,1
28779,2013,9,25,25.56,121.86,80,21,,120,,,,,,,,,,,3,2,1
28780,2013,9,25,25.18,121.94,80,21,,15.6,,,,,,,,,,,2,1,1
28781,2013,9,25,25.03333333,122.0166667,80,21,,,,,,,,,,,16,,2,1,2
28783,2013,9,26,25.13,121.82,80,22,,,,,60,,,,40,,,,1,1,1
28784,2013,9,26,25.18,121.94,80,22,,,,,,,,,,,349,,2,1,1
28785,2013,9,27,26.04,120.48,80,23,25.4,1380,,,,,,,,,60,,4,2,3
28786,2013,9,27,25.73,120.65,80,23,26.3,180,,,120,,,,,,,,5,4,3
28787,2013,9,27,25.13,121.8,80,23,,3.6,,,18,,,,,,,,2,1,1
28788,2013,9,27,25.13,121.82,80,23,,,,,80,,,,60,,,,1,1,1
28789,2013,9,27,25.18,121.94,80,23,,,,,,,,,,,349,,2,1,1
28790,2013,9,27,25.03333333,122.0166667,80,23,,,,,,,,,,,720,,2,1,2
28791,2013,9,27,24.95,122.05,80,23,,,,,,,,,,,198,,2,1,1
28792,2013,9,27,25.83,122.15,80,23,,300,,,,,,,,,,,4,3,3
28793,2013,9,27,25.25,122.15,80,23,,,,,,,,,,,81,,2,,
28794,2013,9,28,25.99,120.44,80,24,27,1140,,,,,,,,,,,4,2,3
28795,2013,9,28,26.25,120.47,80,24,25.4,360,,,100,,,,,,,,5,4,3
