Year,Month,tran_Lat,tran_Lon,No,Day,Lat,Lon,SST.boat.,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,Tonnage.A,HP.A,Light.A,area,cluster11,cluster12,cluster13,SST,chla,SSS,dummy
2014,5,25.2,122,29799,23,25.18,122.07,24.3,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,3,2,2,1,6,9,2,24.58,NA,-0.08,0
2014,5,25.2,122,29927,29,25.23,121.92,26,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4,4,3,1,10,4,1,24.58,NA,-0.08,1
2014,5,25.2,122,29769,21,25.11666667,122.05,24.3,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,1,4,4,1,24.58,NA,-0.08,0
2014,5,25.2,122,29784,22,25.11666667,122.05,24.3,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,1,4,4,1,24.58,NA,-0.08,0
2014,5,25.2,122,29818,24,25.25,122.08,24.3,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,3,2,2,1,6,9,2,24.58,NA,-0.08,0
2014,5,25.2,122,29977,31,25.28,121.97,26.5,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,3,1,2,1,6,9,2,24.58,NA,-0.08,1
2014,5,25.2,122,29902,28,25.2,121.97,26,0,NA,NA,NA,NA,700,NA,NA,NA,NA,NA,4,4,3,1,6,9,2,24.58,NA,-0.08,1
2014,5,25.2,122,29879,27,25.13333333,122.0833333,24.3,NA,NA,NA,60,NA,300,NA,NA,NA,NA,NA,2,1,1,1,6,9,2,24.58,NA,-0.08,0
2014,5,25.2,122,29978,31,25.28,122.02,27.1,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,4,2,3,1,6,9,2,24.58,NA,-0.08,1
2014,5,25.2,122.2,29855,26,25.16666667,122.1,24.7,NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,NA,2,1,1,1,6,9,2,25.05,NA,-0.05,0
2014,5,25.2,122.2,29905,28,25.15,122.1,24.7,NA,NA,NA,NA,NA,1406,NA,NA,NA,NA,NA,2,1,1,1,6,9,2,25.05,NA,-0.05,0
2014,5,25.4,121.4,29719,9,25.47,121.48,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,4,8,7,7,25.02,NA,-0.26,1
2014,5,25.4,121.6,29744,17,25.45,121.68,25,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.1,NA,-0.21,1
2014,5,25.4,121.6,29666,6,25.38,121.68,20.1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.1,NA,-0.21,1
2014,5,25.4,121.6,29628,4,25.4,121.67,24,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.1,NA,-0.21,1
2014,5,25.4,121.6,29754,20,25.4,121.68,24.5,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.1,NA,-0.21,1
2014,5,25.4,121.6,29704,8,25.4,121.65,22.4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.1,NA,-0.21,1
2014,5,25.4,121.8,29767,21,25.38,121.73,24.6,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.13,NA,-0.21,1
2014,5,25.4,121.8,29585,2,25.48,121.83,25.3,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.13,NA,-0.21,1
2014,5,25.4,121.8,29924,29,25.38,121.87,24.8,0,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,3,2,2,1,6,9,2,25.13,NA,-0.21,0
2014,5,25.4,121.8,29684,7,25.37,121.72,21.8,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.13,NA,-0.21,1
2014,5,25.4,121.8,29745,17,25.33,121.73,24.6,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.13,NA,-0.21,1
2014,5,25.4,121.8,29742,16,25.45,121.75,23.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.13,NA,-0.21,1
2014,5,25.4,121.8,29749,19,25.4,121.87,24.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.13,NA,-0.21,1
2014,5,25.4,121.8,29874,27,25.3,121.85,26,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,3,1,2,1,6,9,2,25.13,NA,-0.21,1
2014,5,25.4,121.8,29757,20,25.45,121.85,24.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.13,NA,-0.21,1
2014,5,25.4,121.8,29606,3,25.32,121.75,24.7,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.13,NA,-0.21,1
2014,5,25.4,121.8,29563,1,25.47,121.87,25.8,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,25.13,NA,-0.21,1
2014,5,25.4,122,29952,30,25.35,122,23.9,0,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,3,2,2,1,6,9,2,24.11,NA,-0.14,0
2014,5,25.4,122,29953,30,25.32,122,27,NA,NA,NA,NA,NA,6800,NA,NA,NA,NA,NA,3,1,2,1,6,9,2,24.11,NA,-0.14,1
2014,5,25.4,122,29900,28,25.3,121.93,26.8,NA,NA,NA,NA,NA,4800,NA,NA,NA,NA,NA,3,1,2,1,6,9,2,24.11,NA,-0.14,1
2014,5,25.4,122,29783,22,25.48,121.93,24,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,24.11,NA,-0.14,1
2014,5,25.4,122,29976,31,25.37,121.97,23.9,0,NA,NA,NA,NA,6900,NA,NA,NA,NA,NA,3,2,2,1,6,9,2,24.11,NA,-0.14,0
2014,5,25.4,122,29975,31,25.33,121.95,27.5,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,3,1,2,1,6,9,2,24.11,NA,-0.14,1
2014,5,25.4,122,29836,25,25.3,122.03,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,10,4,1,24.11,NA,-0.14,0
2014,5,25.6,121.6,29733,10,25.68,121.63,24,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,8,7,7,25.08,NA,-0.23,1
2014,5,25.6,121.6,29732,10,25.64,121.62,24.7,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,8,7,7,25.08,NA,-0.23,1
2014,5,25.6,121.6,29720,9,25.65,121.6,22.8,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,8,7,7,25.08,NA,-0.23,1
2014,5,25.6,121.6,29721,9,25.67,121.63,24,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,8,7,7,25.08,NA,-0.23,1
2014,5,25.6,121.8,29723,9,25.67,121.83,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,8,7,7,24.74,0.69,-0.17,1
2014,5,25.6,121.8,29875,27,25.5,121.88,26,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,24.74,0.69,-0.17,1
2014,5,25.6,121.8,29748,19,25.53,121.83,24,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,8,7,7,24.74,0.69,-0.17,1
2014,5,25.6,121.8,29899,28,25.6,121.85,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,10,4,1,24.74,0.69,-0.17,0
2014,5,25.6,121.8,29755,20,25.52,121.77,25.2,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,4,2,3,1,6,9,2,24.74,0.69,-0.17,1
2014,5,25.6,122,29758,20,25.69,121.91,23.9,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,1,8,7,7,23.32,NA,-0.19,1
2014,5,25.8,122,29750,19,25.89,121.94,24.8,6,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,4,2,3,1,6,9,2,24.24,NA,-0.13,1
2014,5,25.8,122.2,29751,19,25.87,122.17,23,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,8,7,7,24.63,NA,-0.09,1
2014,5,26,122.6,29907,28,26.08,122.5,25.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,25.75,0.23,-0.13,0
2014,5,26.2,122.6,29609,3,26.17,122.5,24.5,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,24.81,NA,-0.14,0
2014,5,26.2,122.6,29819,24,26.17,122.5,24.5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,24.81,NA,-0.14,0
2014,5,26.2,122.8,29885,27,26.12,122.82,24.3,180,50,NA,NA,NA,4000,NA,NA,NA,NA,NA,3,2,2,1,6,9,2,24.61,NA,-0.16,0
2014,5,26.2,123.2,29566,1,26.23,123.17,24.6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,8,7,7,24.99,NA,-0.16,0
2014,5,26.4,122.6,29650,5,26.42,122.58,23.7,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,8,7,7,23.91,NA,-0.18,0
2014,5,26.4,122.6,29631,4,26.43,122.58,23.7,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,8,7,7,23.91,NA,-0.18,0
2014,5,26.4,122.8,29735,10,26.45,122.77,25.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,10,4,1,24.55,NA,-0.2,1
2014,5,26.4,122.8,29687,7,26.48,122.7,24.2,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,8,7,7,24.55,NA,-0.2,0
2014,5,26.4,123,29651,5,26.49,122.94,21.6,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,4,3,3,4,8,7,7,24.49,NA,-0.19,1
2014,5,26.4,123,29632,4,26.47,122.94,23.2,480,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,11,2,12,24.49,NA,-0.19,1
2014,5,26.4,123,29772,21,26.41,122.9,23.6,360,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,5,4,3,4,2,10,8,24.49,NA,-0.19,1
2014,5,26.4,123,29588,2,26.47,122.94,23.7,1440,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,24.49,NA,-0.19,1
2014,5,26.4,123,29689,7,26.39,122.92,23.4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,8,7,7,24.49,NA,-0.19,1
2014,5,26.4,123.2,29890,27,26.38,123.22,26.2,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,8,7,7,24.23,NA,-0.17,1
2014,5,26.4,123.4,29567,1,26.35,123.38,23.4,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,4,8,7,7,24.48,NA,-0.14,1
2014,5,26.4,123.4,29793,22,26.47,123.47,24.2,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,24.48,NA,-0.14,0
2014,5,26.4,123.4,29913,28,26.33,123.47,27.2,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,8,7,7,24.48,NA,-0.14,1
2014,5,26.4,123.6,29962,30,26.32,123.53,25.8,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,8,7,7,25.06,NA,-0.14,1
2014,5,26.4,123.6,29710,8,26.49,123.55,21.1,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,25.06,NA,-0.14,1
2014,5,26.4,123.6,29938,29,26.38,123.52,27.2,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,8,7,7,25.06,NA,-0.14,1
2014,5,26.4,123.6,29813,23,26.4,123.53,21.7,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,8,7,7,25.06,NA,-0.14,1
2014,5,26.4,123.6,29983,31,26.48,123.57,24.7,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,8,7,7,25.06,NA,-0.14,0
2014,5,26.4,123.8,29778,21,26.37,123.82,23.6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,NA,-0.12,0
2014,5,26.4,123.8,29713,8,26.35,123.83,23.6,1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,NA,-0.12,0
2014,5,26.4,123.8,29727,9,26.35,123.83,23.6,1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,NA,-0.12,0
2014,5,26.4,123.8,29764,20,26.4,123.82,23.6,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,NA,-0.12,0
2014,5,26.4,123.8,29753,19,26.37,123.82,23.6,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,NA,-0.12,0
2014,5,26.4,123.8,29695,7,26.33,123.77,23.6,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.87,NA,-0.12,0
2014,5,26.4,124.2,29679,6,26.32,124.15,20.8,1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,8,7,7,23.52,NA,-0.13,1
2014,5,26.6,122.6,29667,6,26.52,122.52,23.3,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,8,7,7,23.5,NA,-0.22,0
2014,5,26.6,122.6,29770,21,26.62,122.68,24.8,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,8,7,7,23.5,NA,-0.22,1
2014,5,26.6,122.6,29707,8,26.55,122.64,23.6,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,4,3,3,4,8,7,7,23.5,NA,-0.22,1
2014,5,26.6,122.6,29724,9,26.55,122.62,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,10,4,1,23.5,NA,-0.22,1
2014,5,26.6,122.8,29933,29,26.7,122.72,25.3,60,30,NA,NA,NA,10000,NA,NA,NA,NA,NA,4,2,3,4,6,9,2,23.4,NA,-0.2,1
2014,5,26.6,122.8,29801,23,26.67,122.74,24.3,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,23.4,NA,-0.2,1
2014,5,26.6,122.8,29688,7,26.5,122.83,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,10,4,1,23.4,NA,-0.2,1
2014,5,26.6,123,29691,7,26.54,123.05,22.1,900,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,1,6,8,22.67,NA,-0.2,1
2014,5,26.6,123,29773,21,26.58,123.08,24.8,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,22.67,NA,-0.2,1
2014,5,26.6,123,29668,6,26.51,122.98,21.2,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,3,4,8,7,7,22.67,NA,-0.2,1
2014,5,26.6,123,29690,7,26.54,122.94,22.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,22.67,NA,-0.2,1
2014,5,26.6,123,29611,3,26.53,122.92,24,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,22.67,NA,-0.2,1
2014,5,26.6,123.2,29981,31,26.52,123.13,21,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,8,7,7,22.7,NA,-0.19,1
2014,5,26.6,123.2,29891,27,26.63,123.25,20.1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,8,7,7,22.7,NA,-0.19,1
2014,5,26.6,123.2,29634,4,26.58,123.19,23,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,8,7,7,22.7,NA,-0.19,1
2014,5,26.6,123.2,29760,20,26.58,123.15,24,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,22.7,NA,-0.19,1
2014,5,26.6,123.2,29787,22,26.7,123.25,23.5,60,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,11,2,13,22.7,NA,-0.19,1
2014,5,26.6,123.2,29612,3,26.58,123.15,22.6,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,8,7,7,22.7,NA,-0.19,0
2014,5,26.6,123.2,29708,8,26.56,123.16,22.9,180,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,8,7,8,22.7,NA,-0.19,1
2014,5,26.6,123.2,29613,3,26.58,123.26,21.1,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,8,7,7,22.7,NA,-0.19,1
2014,5,26.6,123.2,29653,5,26.65,123.19,21.1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,8,7,7,22.7,NA,-0.19,1
2014,5,26.6,123.2,29633,4,26.63,123.15,22.6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,8,7,7,22.7,NA,-0.19,0
2014,5,26.6,123.4,29591,2,26.58,123.47,23,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,8,7,7,23.45,NA,-0.17,1
2014,5,26.6,123.4,29846,25,26.55,123.4,22.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,8,7,7,23.45,NA,-0.17,1
2014,5,26.6,123.4,29590,2,26.65,123.47,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,10,4,1,23.45,NA,-0.17,0
2014,5,26.6,123.4,29867,26,26.65,123.38,19.9,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,8,7,7,23.45,NA,-0.17,1
2014,5,26.6,123.4,29847,25,26.67,123.48,19.9,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,8,7,7,23.45,NA,-0.17,1
2014,5,26.6,123.4,29725,9,26.52,123.4,24.1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,23.45,NA,-0.17,1
2014,5,26.6,123.6,29984,31,26.57,123.58,24.7,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.6,29939,29,26.55,123.58,27,900,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,4,4,4,2,6,12,2,23.81,NA,-0.15,1
2014,5,26.6,123.6,29915,28,26.55,123.55,19.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.6,29850,25,26.6,123.62,24,120,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,2,3,6,23.81,NA,-0.15,1
2014,5,26.6,123.6,29831,24,26.7,123.53,21,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.6,29914,28,26.55,123.53,26.1,300,NA,NA,NA,NA,1600,NA,NA,NA,NA,NA,4,4,4,2,6,12,2,23.81,NA,-0.15,1
2014,5,26.6,123.6,29964,30,26.55,123.58,26,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.6,29592,2,26.62,123.52,22.7,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.6,29568,1,26.57,123.5,22.3,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.6,29569,1,26.5,123.52,22,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.6,29763,20,26.62,123.52,25.5,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.6,29617,3,26.62,123.53,22.6,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.6,29638,4,26.63,123.53,22.5,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,8,7,7,23.81,NA,-0.15,1
2014,5,26.6,123.8,29595,2,26.68,123.72,22.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,8,7,7,23.11,NA,-0.15,1
2014,5,26.6,124,29795,22,26.5,123.92,24,300,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,2,3,6,24.36,NA,-0.15,1
2014,5,26.6,124,29572,1,26.58,123.93,24.1,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,24.36,NA,-0.15,0
2014,5,26.6,124,29574,1,26.53,124.04,22.6,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,8,7,7,24.36,NA,-0.15,1
2014,5,26.6,124.4,29575,1,26.63,124.35,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,10,4,1,22.87,0.42,-0.13,0
2014,5,26.8,122.4,29856,26,26.78,122.43,24,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,8,7,7,23.12,0.49,-0.3,1
2014,5,26.8,122.4,29837,25,26.78,122.45,24,1920,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,4,4,4,4,2,10,8,23.12,0.49,-0.3,1
2014,5,26.8,122.4,29857,26,26.87,122.45,23,24,30,NA,NA,NA,1500,NA,NA,NA,NA,NA,3,2,2,4,6,9,2,23.12,0.49,-0.3,0
2014,5,26.8,122.6,29800,23,26.73,122.5,23,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,8,7,7,23.2,0.55,-0.27,0
2014,5,26.8,122.6,29858,26,26.75,122.62,23.5,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,8,7,7,23.2,0.55,-0.27,1
2014,5,26.8,122.6,29820,24,26.78,122.58,23.9,180,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,9,8,11,23.2,0.55,-0.27,1
2014,5,26.8,122.6,29838,25,26.75,122.52,24,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,8,7,7,23.2,0.55,-0.27,1
2014,5,26.8,122.8,29587,2,26.88,122.85,23.3,1500,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,5,4,4,4,2,10,8,23.31,0.42,-0.26,1
2014,5,26.8,122.8,29771,21,26.72,122.89,23.2,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,8,7,7,23.31,0.42,-0.26,1
2014,5,26.8,122.8,29821,24,26.81,122.85,24.3,156,NA,NA,NA,NA,450,NA,NA,NA,NA,100,4,3,3,4,6,12,2,23.31,0.42,-0.26,1
2014,5,26.8,123,29759,20,26.75,123.03,21,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,22.35,0.47,-0.25,1
2014,5,26.8,123,29652,5,26.82,123.08,22.3,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,8,7,7,22.35,0.47,-0.25,0
2014,5,26.8,123,29669,6,26.78,123.07,22.3,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,8,7,7,22.35,0.47,-0.25,0
2014,5,26.8,123.2,29670,6,26.76,123.13,20.3,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,8,7,7,22.23,0.3,-0.22,1
2014,5,26.8,123.2,29809,23,26.88,123.23,21.4,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,8,7,7,22.23,0.3,-0.22,1
2014,5,26.8,123.2,29774,21,26.77,123.12,21,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,8,7,7,22.23,0.3,-0.22,1
2014,5,26.8,123.4,29866,26,26.78,123.38,24,60,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,2,3,6,22.79,NA,-0.21,1
2014,5,26.8,123.4,29811,23,26.88,123.39,22.2,180,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,5,4,3,4,8,7,7,22.79,NA,-0.21,1
2014,5,26.8,123.6,29711,8,26.8,123.58,22.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,8,7,7,23.82,NA,-0.2,1
2014,5,26.8,123.6,29637,4,26.73,123.53,21.9,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,8,7,7,23.82,NA,-0.2,1
2014,5,26.8,123.8,29985,31,26.82,123.7,23.7,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,22.64,NA,-0.19,1
2014,5,26.8,123.8,29965,30,26.82,123.72,22.3,2160,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,22.64,NA,-0.19,1
2014,5,26.8,123.8,29940,29,26.83,123.7,23.5,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,22.64,NA,-0.19,1
2014,5,26.8,124,29729,9,26.78,123.99,21.4,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,8,7,7,23.89,NA,-0.18,1
2014,5,26.8,124,29573,1,26.71,124,24.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,8,7,7,23.89,NA,-0.18,1
2014,5,26.8,124.4,29622,3,26.82,124.43,22.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,8,7,7,22.97,0.44,-0.16,1
2014,6,25,122,30296,23,25.07,122.05,25.7,NA,NA,NA,NA,NA,6000,NA,NA,NA,NA,NA,3,1,1,1,6,9,2,25.43,NA,-0.13,0
2014,6,25,122,30168,9,25.07,122.05,25.7,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,3,1,1,1,6,9,2,25.43,NA,-0.13,0
2014,6,25,122,30270,22,25.07,122.05,25.7,NA,NA,NA,NA,NA,900,NA,NA,NA,NA,NA,3,1,1,1,6,9,2,25.43,NA,-0.13,0
2014,6,25,122,30250,21,25.06,122.01,25.7,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,2,1,1,1,6,9,2,25.43,NA,-0.13,0
2014,6,25,122,30295,23,25.06,122.01,25.7,NA,NA,NA,NA,NA,2900,NA,NA,NA,NA,NA,2,1,1,1,6,9,2,25.43,NA,-0.13,0
2014,6,25,122,30126,7,25.06,122.01,25.7,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,2,1,1,1,6,9,2,25.43,NA,-0.13,0
