No,Year,Month,Day,Lat,Lon,SST(boat),spe1,spe2,spe3,spe4,spe5,spe6,spe7,spe8,spe9,spe10,spe11,Tonnage A,HP A,Light A
35835,2016,8,1,27.07233333,123.2728333,28,120,,,,,,,,,,,5,4,3
35836,2016,8,2,27.24316667,123.4243333,28,60,,,,,,,,,,,5,4,3
35837,2016,8,3,27.19016667,123.5128333,28,12,,,,,,,,,,,5,4,3
35838,2016,8,4,26.39,123.529,28,54,,,,,,,,,,,5,4,3
35839,2016,8,5,26.26033333,122.8755,28,42,,,,,,,,,,,5,4,3
35840,2016,8,6,26.21683333,122.8695,28,180,,,,,,,,,,,5,4,3
35841,2016,8,7,26.15016667,122.817,28,120,,,,,,,,,,,5,4,3
35842,2016,8,8,25.42233333,121.1358333,28,120,,,,,,,,,,,5,4,3
35843,2016,8,9,25.50183333,121.0801667,27,90,,,,,,,,,,,5,4,3
35844,2016,8,10,25.24666667,120.6831667,27,180,,,,,,,,,,,5,4,3
35845,2016,8,11,25.78483333,120.605,26,90,,,,,,,,,,,5,4,3
35846,2016,8,12,25.83716667,120.6053333,27,72,,,,,,,,,,,5,4,3
35847,2016,8,13,26.08983333,120.8613333,26,90,,,,,,,,,,,5,4,3
35848,2016,8,14,26.06916667,120.9851667,26,300,,,,,,,,,,,5,4,3
35849,2016,8,23,25.83333333,122.1,31,9,,,50,,700,,,,,,4,4,3
35850,2016,8,24,26.15,121,29,120,30,,,,,,,,,,4,4,3
35851,2016,8,25,26.41666667,122.5666667,29,3,,,,,,,,,,,4,4,3
35852,2016,8,26,26.25,123.0833333,30,420,20,,,,,,,,,,4,4,3
35853,2016,8,27,26.16666667,123.1,30,480,,,,,,,,,,,4,4,3
35854,2016,8,28,26.03333333,123.0666667,29,120,,,,,,,,,,,4,4,3
35855,2016,8,29,26.1,123.0666667,29,60,,,,,1100,,,,,,4,4,3
35856,2016,8,30,26.4,123.35,29,300,,,300,,,,,,,,4,4,3
35857,2016,8,31,26.45,123.5666667,29,480,,20,,,,,,,,,4,4,3
35858,2016,9,1,26.46666667,123.6666667,29,240,,,,,,,,,,,4,4,3
35859,2016,9,2,26.46666667,123.5666667,29,150,,,,,,,,,,,4,4,3
35860,2016,9,3,26.41666667,122.0833333,28,0,,,,,,,,,,,4,4,3
35861,2016,9,4,26.25,121.4166667,28,402,10,,20,,,,,,,,4,4,3
35862,2016,9,5,26.25,121.45,28,120,,,,,,,,,,,4,4,3
35863,2016,9,6,26.16666667,121.3,28,60,,,,,,,,,,,4,4,3
35864,2016,9,7,26.11666667,121.4166667,28,180,,,,,,,,,,,4,4,3
35865,2016,9,8,26.2,121.4,28,300,,,50,,,,,,,,4,4,3
35866,2016,9,9,26.28333333,121.5833333,28,30,,,,,,,,,,,4,4,3
35867,2016,8,3,25.15,121.8166667,,3,21,,12,,,,,,,,2,1,1
35868,2016,8,5,25.13333333,121.8166667,,1.8,15,,9,,,,,72,,,2,1,1
35869,2016,8,6,25.13333333,121.85,,3.6,24,,15,,,,,0,,,2,1,1
35870,2016,8,7,25.16666667,121.8166667,,2.4,9,,18,,,,,0,,,2,1,1
35871,2016,8,10,25.15,121.8666667,,1.8,12,,9,,,,,36,,,2,1,1
35872,2016,8,12,25.18333333,121.75,,2.4,18,,6,,,,,0,,,2,1,1
35873,2016,8,13,25.15,121.7833333,,1.2,12,,4.8,,,,,0,,,2,1,1
35874,2016,8,14,25.13333333,121.8166667,,1.8,6,,9,,,,,24,,,2,1,1
35875,2016,8,19,25.13333333,121.8,,2.4,10.8,,15,,,,,0,,,2,1,1
35876,2016,8,20,25.16666667,121.7666667,,3,24,,12,,,,,18,,,2,1,1
35877,2016,8,21,25.16666667,121.7833333,,3.6,18,,10.8,,,,,0,,,2,1,1
35878,2016,8,24,25.15,121.8,,2.4,30,,6,,,,,12,,,2,1,1
35879,2016,8,26,25.13333333,121.8333333,,0,18,,9,,,,,30,,,2,1,1
35880,2016,8,27,25.15,121.8166667,,0,9,,15,,,,,0,,,2,1,1
35881,2016,8,28,25.16666667,121.8333333,,0,21,,21,,,,,0,,,2,1,1
35882,2016,8,31,25.15,121.8666667,,0,15,,12,,,,,18,,,2,1,1
35883,2016,6,25,26.41666667,123.1,,60,,,,,,,,,,,5,4,4
35884,2016,6,26,26.81666667,123.4,,480,300,,100,,,,,,,,5,4,4
35885,2016,6,27,26.83333333,123.4166667,,600,,,,,,,,,,,5,4,4
35886,2016,6,28,26.88333333,123.4666667,,540,600,,,,,,,,,,5,4,4
35887,2016,6,29,26.96666667,123.4833333,,600,300,,,,,,,,,,5,4,4
35888,2016,6,30,26.95,123.5,,480,800,,1700,,,,,,,,5,4,4
35889,2016,7,1,27.01666667,123.55,,900,400,,,,,,,,,,5,4,4
35890,2016,7,2,27.01666667,123.5666667,,1080,,,,,,,,,,,5,4,4
35891,2016,7,3,27.01666667,123.6333333,,600,,,,,,,,,,,5,4,4
35892,2016,7,4,26.93333333,123.7,,600,,,,,,,,,,,5,4,4
35893,2016,7,10,26.95,123.5833333,,240,,,,,,,,,,,5,4,4
35894,2016,7,11,27,123.7,,300,,,,,,,,,,,5,4,4
35895,2016,7,12,26.96666667,123.7,,300,,,,,,,,,,,5,4,4
35896,2016,7,13,27.2,123.0333333,,1200,,,,,,,,,,,5,4,4
35897,2016,7,14,27.21666667,123.05,,540,,,,,,,,,,,5,4,4
35898,2016,7,15,27.21666667,123.0166667,,360,,,,,,,,,,,5,4,4
35899,2016,7,16,26.4,122.7166667,,60,,,,,,,,,,,5,4,4
35900,2016,7,24,27.06666667,123,,240,,,200,,,,,,,,5,4,4
35901,2016,7,25,27.13333333,123.0166667,,180,,,300,,,,,,,,5,4,4
35902,2016,7,26,27.15,123.3166667,,240,600,,100,,,,,,,,5,4,4
35903,2016,7,27,26.9,123.5166667,,360,600,,,,,,,,,,5,4,4
35904,2016,7,28,26.36666667,123.2333333,,420,1000,,,,,,,,,,5,4,4
35905,2016,7,29,26.26666667,123.0333333,,300,,,400,,,,,,,,5,4,4
35906,2016,7,30,25,122.2166667,,840,200,,100,,,,,,,,5,4,4
35907,2016,7,31,26.03333333,122.2,,360,,,,,,,,,,,5,4,4
35908,2016,8,1,26.03333333,122.2166667,,24,,,,,,,,,,,5,4,4
35909,2016,8,2,26.25,122.7,,180,300,,700,,,,,,,,5,4,4
35910,2016,8,3,26.26666667,122.7333333,,1080,200,,,,,,,,,,5,4,4
35911,2016,8,4,26.2,122.6833333,,360,,,,,,,,,,,5,4,4
35912,2016,8,5,26,122.65,,600,,,,,,,,,,,5,4,4
35913,2016,8,6,26,122.65,,240,,,,,,,,,,,5,4,4
35914,2016,8,7,26.23333333,122.9666667,,120,,,,,,,,,,,5,4,4
35915,2016,8,8,25.68333333,121.5666667,,120,,,,,,,,,,,5,4,4
35916,2016,8,9,25.9,122.0666667,,0,,,,,,,,,,,5,4,4
35917,2016,8,10,25.68333333,121.8833333,,0,,,,,,,,,,,5,4,4
35918,2016,8,12,25.68333333,121.7,,300,,,,,,,,,,,5,4,4
35919,2016,8,13,25.7,121.75,,480,,,,,,,,,,,5,4,4
35920,2016,8,14,25.75,121.7833333,,0,,,,,,,,,,,5,4,4
35921,2016,6,26,24.93333333,120.6666667,29,0,,,,,,,,,,,4,3,3
35922,2016,6,27,23.21666667,119.8166667,31.2,0,,,,,,,,,,,4,3,3
35923,2016,6,28,25.55,121.5833333,30,0,,,,,,,,,,,4,3,3
35924,2016,6,29,27.01666667,123.0166667,28,0,,,,,500,,,,,,4,3,3
35925,2016,6,30,27.1,123.55,28.7,180,300,,,,100,,,,,,4,3,3
35926,2016,7,1,27.71666667,124.45,26.4,600,,,,,,,,,,,4,3,3
35927,2016,7,2,27.63333333,124.5166667,28.7,300,,,,,,,,,,,4,3,3
35928,2016,7,3,27.8,124.35,28.2,120,,,,,,,,,,,4,3,3
35929,2016,7,4,27.2,123.0166667,29.3,300,,,,,,,,,,,4,3,3
35930,2016,7,5,26.15,121.9166667,29.3,0,,,,,,,,,,,4,3,3
35931,2016,7,10,26.4,123.1,29.3,360,,,,,,,,,,,4,3,3
35932,2016,7,11,26.46666667,123.2666667,28.9,720,600,,300,,,,,,,,4,3,3
35933,2016,7,12,26.45,123.2833333,28.8,300,,,,,,,,,,,4,3,3
35934,2016,7,13,26.5,123.3,28.8,180,,,,,,,,,,,4,3,3
35935,2016,7,14,27.06666667,123.1333333,28.4,60,,,,,,,,,,,4,3,3
35936,2016,7,15,26.43333333,122.8166667,28.8,60,,,,,,,,,,,4,3,3
35937,2016,7,27,26.1,120.7833333,27.5,60,,,,,,,,,,,4,3,3
35938,2016,7,28,25.11666667,120.3,28.4,240,,,,,,,,,,,4,3,3
35939,2016,7,29,25.06666667,120.2333333,29.7,60,,,,,,,,,,,4,3,3
35940,2016,7,30,24.7,120.1333333,28.8,0,,,,,,,,,,,4,3,3
35941,2016,7,31,25.96666667,120.9166667,28.8,0,,,,,,,,,,,4,3,3
35942,2016,8,1,26.21666667,122.3166667,29.4,0,,,,,,,,,,,4,3,3
35943,2016,8,2,26.86666667,122.2333333,29.4,0,,,,,,,,,,,4,3,3
35944,2016,8,3,26.86666667,121.2666667,28.4,0,,,,,,,,,,,4,3,3
35945,2016,8,4,25.35,120.05,27.9,0,,,,,,,,,,,4,3,3
35946,2016,8,5,25.6,121.65,29.3,0,,,,,,,,,,,4,3,3
35947,2016,8,6,25.21666667,122.65,,0,,,,,,,,,,,4,3,3
35948,2016,8,7,26.26666667,123.55,29.7,0,,,,,,,,,,,4,3,3
35949,2016,8,8,25.95,122.2333333,29.3,0,,,,,,,,,,,4,3,3
35950,2016,8,9,25.98333333,122.0166667,29.7,0,,,,,,,,,,,4,3,3
35951,2016,8,10,26.15,120.5333333,26.4,0,,,,,,,,,,,4,3,3
35952,2016,8,11,26.45,120.7833333,28,240,,,,,,,,,,,4,3,3
35953,2016,8,12,26.43333333,120.6833333,28.4,300,,,,,,,,,,,4,3,3
35954,2016,8,13,26.41666667,120.6833333,28.4,120,,,,,,,,,,,4,3,3
35955,2016,8,14,26.15,120.6,27.9,300,,,,,,,,,,,4,3,3
35956,2016,8,15,26.15,120.6,27.9,0,,,,,,,,,,,4,3,3
35957,2016,4,2,26.51666667,123.45,22.5,180,,,,,,,,,,,4,3,4
35958,2016,4,3,26.4,123.6166667,22.4,120,,,,,,,,,,,4,3,4
35959,2016,4,4,26.18333333,124.2166667,22.5,300,,,,,,,,,,,4,3,4
35960,2016,4,5,27.25,124.3333333,21.6,900,,,,,,,,,,,4,3,4
35961,2016,4,6,27.36666667,124.4666667,22.1,1020,,,,,,,,,,,4,3,4
35962,2016,4,7,27.33333333,124.45,22.2,300,,,,,,,,,,,4,3,4
35963,2016,4,8,27.26666667,124.2166667,21.4,660,,,,,,,,,,,4,3,4
35964,2016,4,9,27.31666667,124.3333333,21.5,120,,,,,,,,,,,4,3,4
35965,2016,4,10,26.88333333,123.6833333,23.8,180,,,,,,,,,,,4,3,4
35966,2016,4,11,26.55,124.2166667,22.9,240,,,,,,,,,,,4,3,4
35967,2016,4,12,27.08333333,123.5333333,23.4,960,,,,,,,,,,,4,3,4
35968,2016,4,13,27.23333333,123.4666667,22.7,300,,,,,,,,,,,4,3,4
35969,2016,4,14,27.3,124.3833333,21.7,300,,,,,,,,,,,4,3,4
35970,2016,4,15,27.18333333,124.3833333,22.9,300,,,,,,,,,,,4,3,4
35971,2016,4,16,27.03333333,123.5,22.6,120,,,,,,,,,,,4,3,4
35972,2016,4,17,26.9,123.2833333,22.2,600,,,,,,,,,,,4,3,4
35973,2016,4,18,26.03333333,122.4666667,22.8,300,,,,,,,,,,,4,3,4
35974,2016,4,19,26.11666667,122.5166667,23.3,180,,,,,,,,,,,4,3,4
35975,2016,4,27,26.38333333,122.9333333,22.7,180,,,,,,,,,,,4,3,4
35976,2016,4,28,27.05,123.45,22.3,120,,,,,,,,,,,4,3,4
35977,2016,4,29,26.45,123.35,23.8,300,,,,,,,,,,,4,3,4
35978,2016,4,30,26.7,124.0333333,21,60,,,,,500,,,,,,4,3,4
35979,2016,5,1,27.31666667,124.9333333,23.4,180,,,,,,,,,,,4,3,4
35980,2016,5,2,27.36666667,124.0833333,21.5,1200,,,,,,,,,,,4,3,4
35981,2016,5,3,27.35,123.95,20.6,600,,,,,,,,,,,4,3,4
35982,2016,5,4,27.46666667,125.0166667,22.3,480,,,,,,,,,,,4,3,4
35983,2016,5,5,27.65,125.0833333,21.9,780,,,,,,,,,,,4,3,4
35984,2016,5,6,27.68333333,125.0833333,21.8,300,,,1000,,,,,,,,4,3,4
35985,2016,5,7,27.88333333,125.55,22.6,660,,,,,,,,,,,4,3,4
35986,2016,5,8,27.93333333,125.45,22.8,60,,,,,,,,,,,4,3,4
35987,2016,5,9,28.08333333,125.5333333,23.1,180,,,,,,,,,,,4,3,4
35988,2016,5,10,26.91666667,122.9,24.3,300,,,,,,,,,,,4,3,4
35989,2016,5,11,26.91666667,122.9,21.4,120,,,,,,,,,,,4,3,4
35990,2016,5,12,26.76666667,122.9,24.3,60,,,250,,800,,,,,,4,3,4
35991,2016,5,13,26.36666667,122.9166667,24.7,300,,,,,,,,,,,4,3,4
35992,2016,5,14,26.55,122.5833333,24.5,360,,,,,,,,,,,4,3,4
35993,2016,5,15,26.5,122.2333333,24.8,60,,,500,,500,,,,,,4,3,4
35994,2016,5,16,26.23333333,122.1333333,24.8,180,,,,,,,,,,,4,3,4
35995,2016,5,25,25.76666667,121.9833333,26.1,0,,,,,3000,,,,,,4,3,4
35996,2016,5,26,26.31666667,123.0833333,25.8,510,,,,,,,,,,,4,3,4
35997,2016,5,27,26.5,123.3166667,26.9,360,,,1000,,,,,,,,4,3,4
35998,2016,5,28,26.5,123.3166667,26.9,300,,,1000,,,,,,,,4,3,4
35999,2016,5,29,27.43333333,123.65,25.1,360,,,200,,,,,,,,4,3,4
36000,2016,5,30,26.75,122.8166667,27.1,60,,,,,,,,,,,4,3,4
36001,2016,5,31,26.45,123.65,26.8,0,,,,,2000,,,,,,4,3,4
36002,2016,6,1,26.3,123.5166667,27.1,0,3100,,,,1000,,,,,,4,3,4
36003,2016,6,2,26.75,122.8166667,27.1,0,,,,,4000,,,,,,4,3,4
36004,2016,6,3,26.45,123.65,26.8,0,,,,,1000,,,,,,4,3,4
36005,2016,6,4,26.3,123.5166667,27.1,0,,,,,1000,,,,,,4,3,4
36006,2016,6,5,27.83333333,124.1666667,25.1,0,,,,,2000,,,,,,4,3,4
36007,2016,6,6,27.83333333,124.1666667,25.1,300,,,,,,,,,,,4,3,4
36008,2016,6,7,26.88333333,123.6333333,25.9,1080,,,,,,,,,,,4,3,4
36009,2016,6,8,28.21666667,124.3666667,24.7,1200,,,,,,,,,,,4,3,4
36010,2016,6,9,28.25,124.4166667,24.6,540,,,,,,,,,,,4,3,4
36011,2016,6,10,28.21666667,124.3833333,25.1,270,,,,,1000,,,,,,4,3,4
36012,2016,6,11,28.6,124.7166667,25.6,360,,,,,500,,,,,,4,3,4
36013,2016,6,12,28.63333333,124.7833333,24.3,480,,,,,,,,,,,4,3,4
36014,2016,6,13,28.63333333,124.7833333,25.2,240,,,,,,,,,,,4,3,4
36015,2016,6,14,28.4,125.25,26.9,120,,,,,,,,,,,4,3,4
36016,2016,6,15,26.65,122.9,27.5,60,,,,,,,,,,,4,3,4
36017,2016,6,16,26.65,122.9,27.5,60,,,,,,,,,,,4,3,4
36018,2016,6,25,25.11666667,120.9666667,28.4,0,2000,,1000,,,,,,,,4,3,4
36019,2016,6,26,24.83333333,120.5833333,28.4,0,2000,,1000,,,,,,,,4,3,4
36020,2016,6,27,23.11666667,119.7666667,28.4,0,1600,,1300,,,,,,,,4,3,4
36021,2016,6,28,25.38333333,121.5833333,28.4,240,,,,,,,,,,,4,3,4
36022,2016,6,29,27.06666667,123.1,29.3,360,,,,,1000,,,,,,4,3,4
36023,2016,6,30,27.83333333,124.45,28.6,300,,,,,,,,,,,4,3,4
36024,2016,7,1,28.15,125.1333333,28.5,420,,,,,,,,,,,4,3,4
36025,2016,7,2,28.15,125.1333333,28.5,120,,,,,,,,,,,4,3,4
36026,2016,7,3,27.08333333,123.7,29.5,300,,,,,,,,,,,4,3,4
36027,2016,7,4,27.01666667,123.4833333,29.7,420,,,,,,,,,,,4,3,4
36028,2016,7,5,26.38333333,122.9833333,30.6,660,,,,,,,,,,,4,3,4
36029,2016,7,10,26.46666667,122.9833333,29.4,240,,,,,,,,,,,4,3,4
36030,2016,7,11,26.6,123.0833333,29.4,300,,,,,,,,,,,4,3,4
36031,2016,7,12,26.4,122.8833333,29.1,180,,,,,,,,,,,4,3,4
36032,2016,7,13,26.9,123.4,29.4,349.8,,,,,,,,,,,4,3,4
36033,2016,7,14,27.16666667,123.1,29.2,300,,,,,,,,,,,4,3,4
36034,2016,7,15,28.15,125.1333333,29.4,270,,,,,,,,,,,4,3,4
36035,2016,7,16,27.13333333,122.9833333,29.4,337.2,,,,,,,,,,,4,3,4
36036,2016,7,17,26.25,122.6333333,28.6,180,,,,,,,,,,,4,3,4
36037,2016,7,24,25.68333333,123.85,28.8,102,,,,,,,,,,,4,3,4
36038,2016,7,25,25.75,122.6666667,27.1,120,,,,,,,,,,,4,3,4
36039,2016,7,26,27.03333333,123.1833333,30.4,211.2,,,,,,,,,,,4,3,4
36040,2016,7,27,26.76666667,122.7333333,30,240,,,,,,,,,,,4,3,4
36041,2016,7,28,26.3,123.2166667,30.4,300,1000,,1000,,2300,,,,,,4,3,4
36042,2016,7,29,26.36666667,123.5166667,30.9,180,,,,,,,,,,,4,3,4
36043,2016,7,30,25.9,122.05,30.5,120,,,,,,,,,,,4,3,4
36044,2016,7,31,26.03333333,122.5166667,30.4,300,,,,,,,,,,,4,3,4
36045,2016,8,1,26.18333333,122.4666667,29.6,240,,,,,,,,,,,4,3,4
36046,2016,8,2,20.15,122.5333333,29.6,60,,,500,,,,,,,,4,3,4
36047,2016,8,3,25.73333333,122.0333333,30.2,300,,,,,,,,,,,4,3,4
36048,2016,8,4,25.16666667,120.4333333,29.5,150,,,,,,,,,,,4,3,4
36049,2016,8,5,25.75,121.7166667,29.9,300,,,,,,,,,,,4,3,4
36050,2016,8,6,25,122.3333333,30.3,240,1000,,500,,1400,,,,,,4,3,4
36051,2016,8,7,25.81666667,121.0166667,29.9,360,,,,,,,,,,,4,3,4
36052,2016,8,8,25.96666667,120.9833333,29.8,420,,,,,,,,,,,4,3,4
36053,2016,8,9,26.25,120.45,28.8,420,,,,,,,,,,,4,3,4
36054,2016,8,10,26.05,120.5166667,29.5,180,,,,,,,,,,,4,3,4
36055,2016,8,11,25.91666667,120.3333333,28.7,360,,,,,,,,,,,4,3,4
36056,2016,8,12,26,120.25,29.4,90,450,,1000,,500,,,,,,4,3,4
36057,2016,8,13,26.33333333,120.9333333,28.7,210,,,,,,,,,,,4,3,4
36058,2016,8,14,26.1,120.5666667,28.5,420,,,,,,,,,,,4,3,4
36059,2016,8,15,26.08333333,120.5833333,28.8,390,,,,,,,,,,,4,3,4
36060,2016,8,16,25.7,120.1666667,29.1,120,,,,,,,,,,,4,3,4
36061,2016,4,5,25.3,121.7,19,120,,,,,,,,,,,4,2,3
36062,2016,4,6,25.36666667,121.7333333,18.8,60,,,,,,,,,,,4,2,3
36063,2016,4,7,25.46666667,121.7333333,19.1,150,,,,,,,,,,,4,2,3
36064,2016,4,8,26,123,18.5,30,,,,,,,,,,,4,2,3
36065,2016,4,9,27.25,124.3166667,21,12,,,,,,,,,,,4,2,3
36066,2016,4,10,26.53333333,124.2333333,23.5,600,,,,,,,,,,,4,2,3
36067,2016,4,11,26.36666667,124.1333333,22.5,180,,,,,,,,,,,4,2,3
36068,2016,4,12,26.7,123.7333333,22.4,240,,,,,,,,,,,4,2,3
36069,2016,4,13,26.8,123.8833333,22.3,210,,,,,,,,,,,4,2,3
36070,2016,4,14,26.58333333,123.4166667,21,180,,,,,,,,,,,4,2,3
36071,2016,4,15,25.6,121.75,19,360,,,,,,,,,,,4,2,3
36072,2016,4,16,25.68333333,121.8,21.1,600,,,,,,,,,,,4,2,3
36073,2016,4,28,26.16666667,123.15,21.6,600,,,,,,,,,,,4,2,3
36074,2016,4,29,26.16666667,123.15,24.5,0,,,,,,,,,,,4,2,3
36075,2016,4,30,26.36666667,123.4166667,22.9,0,,,,,,,,,,,4,2,3
36076,2016,5,1,26.38333333,123.7166667,20.5,168,,,,,,,,,,,4,2,3
36077,2016,5,2,27.36666667,124.15,21.9,1200,,,,,,,,,,,4,2,3
36078,2016,5,3,27.4,123.9666667,19.6,0,,,,,,,,,,,4,2,3
36079,2016,5,4,27.33333333,125,22.3,0,,,,,,,,,,,4,2,3
36080,2016,5,5,27.6,125.1166667,21,0,,,,,,,,,,,4,2,3
36081,2016,5,6,27.83333333,125.45,21.6,660,,,,,,,,,,,4,2,3
36082,2016,5,7,27.83333333,125.5333333,22,600,,,,,,,,,,,4,2,3
36083,2016,5,8,27.85,125.5333333,22.8,480,,,,,,,,,,,4,2,3
36084,2016,5,9,28.01666667,125.55,22.4,0,,,,,,,,,,,4,2,3
36085,2016,5,10,27.16666667,123.3333333,21.4,0,,,,,,,,,,,4,2,3
36086,2016,5,11,26.98333333,122.9166667,21.4,0,,,,,,,,,,,4,2,3
36087,2016,5,12,26.65,122.8833333,24.5,300,,,,,,,,,,,4,2,3
36088,2016,5,13,26.46666667,122.6833333,24.3,120,,,,,,,,,,,4,2,3
36089,2016,5,27,25.15,121.0666667,28,0,,,,,2000,,,,,,4,2,3
36090,2016,5,28,25.26666667,121.0333333,27,0,1000,,,,2500,,,,,,4,2,3
36091,2016,5,29,25.3,121.0833333,28.4,0,,,,,2200,,,,,,4,2,3
36092,2016,5,30,24,122.0833333,29.1,0,,,,,3000,,,,,,4,2,3
36093,2016,5,31,25.26666667,122.0333333,28.2,0,500,,,,5000,,,,,,4,2,3
36094,2016,6,1,25.3,122.05,27.6,0,,,,,4000,,,,,,4,2,3
36095,2016,6,2,25.3,122.05,27,0,,,,,2000,,,,,,4,2,3
36096,2016,6,3,24.85,122.0166667,28.4,0,,,,,1000,,,,,,4,2,3
36097,2016,6,4,25.03333333,122.2,26.6,0,,,,,600,,,,,,4,2,3
36098,2016,6,5,25.33333333,122,26.1,0,,,,,2000,,,,,,4,2,3
36099,2016,6,6,25.33333333,121.9833333,26,0,,,,,1000,,,,,,4,2,3
36100,2016,6,7,25.05,122.2333333,26.2,0,,,,,1000,,,,,,4,2,3
36101,2016,6,8,25.05,122.2333333,26,0,,,,,800,,,,,,4,2,3
36102,2016,6,9,24.95,122.2,28,0,,,,,5000,,,,,,4,2,3
